id,text,polarity,subjectivity
"Prós:Excelente carro, comprei ele 0km agora com 72000km nunca deu problema sério, só alguns ruídos que eu mesmo consertei. Estou fazendo 13km/l.","Excellent car, bought it 0km now with 72000km never gave serious problem, just some noises that I fixed it myself. I'm doing 13km / l.",0.2555555555555556,0.6222222222222221
"Prós:Econômico [11km/l gasolina na cidade, 15 a 17km/l gasolina na estrada]. Leve, mesmo sem direção hi updráulica. Fácil de manobrar. Peças e manutenção baratas, preços acessíveis. Um excelente carro para uso urbano.","Economical [11km / l gasoline in the city, 15 to 17km / l gasoline on the highway]. Lightweight, even without hi updraulica. Easy to maneuver. Cheap parts and maintenance, affordable prices. An excellent car for urban use.",0.42666666666666664,0.6866666666666668
"Prós:Carro para pessoas pequenas e famílias pequenas principalmente. Muito leve para dirigir, consumo baixissimo. Aguenta a labuta do trabalho diário. Todo dia na pista sem problemas.","Car for small people and small families mainly. Very light to drive, very low consumption. Endure the toil of daily work. Every day on the track without problems.",0.0040000000000000036,0.42000000000000004
"Prós:Boa visão para o motorista por ter um ar de esportividade, motor com compressão alta e consequente boa retomada em velocidades baixas, peças não são caras, boa estabilidade, o ar condicionado gela bem... Está fazendo 12 km por litro na gasolina na cidade e com ar ligado, na estrada faz uns 15,5 andando a 100 110 sem o ar.","Good vision for the driver to have an air of sportiness, engine with high compression and consequent good recovery at low speeds, parts are not expensive, good stability, air conditioning freezes well ... Is doing 12 km per liter in gasoline in the city and with air on, the road makes about 15.5 walking to 100 110 without the air.",0.4183333333333333,0.5566666666666668
Prós:Carro fasel dê vender. seguro barato.mecanica barata motor 1.0 muito potente e confiáveis!,Car fasel give sell. cheap insurance.mecanica cheap motor 1.0 very powerful and reliable!,0.4291666666666667,0.7999999999999999
"Prós:Carro ágil para o transito das cidade, econômico, mecânica confiável, manutenção barata, bom preço para aquisição e baixa desvalorização, só não sei se vai continuar assim agora que saiu de linha. O Motor é ótimo, pra mim o melhor 1.0 do mercado não se aperta em subidas seja serras, seja ruas com inclinação muito alta, boa retomada de velocidade para ultrapassagens.","Agile car for city transit, economical, reliable mechanics, cheap maintenance, good price for acquisition and low devaluation, just do not know if it will continue so now that it went out of line. The engine is great, for me the best 1.0 of the market does not tighten up in climbs or saws, or streets with very high slope, good speed recovery for overtaking.",0.512,0.6224444444444445
"Prós:o Motor nao quebra, nao bate valvula e nao fuma!!!é incrivel meus amigos!!! Ando forte sempre! impressionante!o meu Celta é 2011, tirei ZERO km, esta com 95mil km, só ando no Etanol desde que comprei, só troquei correia dentada uma vez, disco de freio 1 vez, pastilhas 3x, cabo e velas 1x e bateria com 55 mil km!!!obs. tambem troquei totalmente liquido do radiador e fluido do freio 1 vez, mas foi por minha conta!De resto Manutençao normal tipo troca de oleo e filtros a cada 5 mil km!!!Aceleraçao top, ja dei pau em muito 1.0, 1.6, 1.8, 2.0.. muito carrao aí nao anda que nem o celta!!! sem mentir!!!Pisando fundo em 3a.Marcha passando dos 4mil RPM vc cola no banco!!! impressionante!!! faz muita curva!! nunca rodei com ele!!Nunca bati!!! o carro come as curvas, e so colocar etanol e seja feliz!! kkkkkrecomendo pra quem nao quer gastar com manutençao!!","The engine does not break, it does not hit the valve and it does not smoke !!! It's amazing my friends !!! I'm always strong! My Celta is 2011, I took ZERO km, this one with 95 thousand kilometers, I only ride in Ethanol since I bought, I only changed timing belt once, brake disc 1 time, 3x inserts, 1x cable and candles and 55 mil battery km !!! obs. I also changed all the radiator fluid and brake fluid 1 time, but it was on my own! Remain normal maintenance type oil change and filters every 5,000 km !!! Top acceleration, I gave the tire in very 1.0, 1.6, 1.8 , 2.0 .. very carrao there does not walk like the Celtic !!! without lying! Treading deep in 3a.Marcha passing from 4mil RPM you glue in the bank !!! impressive!!! It makes a lot of curve !! I never rode with him !! the car eats the curves, and just put ethanol and be happy !! kkkkkrecomendo for those who do not want to spend with maintenance !!",0.4123511904761905,0.6416666666666667
"Prós:Design, desempenho [motor VHC anda muito bem para um carro 1.0 e tem ótima relação de marchas], consumo [na cidade cheguei a fazer 13 km/l], resistência, robustez, baixo custo de manutenção, facilidade de encontrar peças.","Design, performance [VHC engine goes very well for a 1.0 car and has a good gear ratio], fuel consumption [in the city I made 13 km / l], strength, robustness, low maintenance cost, ease of finding parts.",0.3,0.4000000000000001
"Prós:Bonito, pouca manutenção e econômico mesmo utilizando o ar condicionado o tempo todo.","Beautiful, low maintenance and economical even using the air conditioning all the time.",0.3833333333333333,0.7333333333333334
"Prós:Muito economico na cidade, mas na estrada se passar de 90 ele consome bem mais.","Very economical in the city, but on the road if it passes from 90 it consumes much more.",0.445,0.75
"Prós:Carro econômico, manutenção quase não tem, só o básico, e extremamente barata, motor ótimo por ser 1.0.","Economical car, maintenance almost has not, only the basic, and extremely cheap, great engine for being 1.0.",0.3,0.695
"Prós:Um carro muito bom de consumo, gasolina na estrada faz 14 km/l e na cidade mais ou menos 11 km/l. O que me chamou a atenção foi a potência dele, mesmo sendo 1.0 ele puxa muito. Carro muito bom para iniciantes.","A very good car of consumption, gasoline on the road makes 14 km / l and in the city more or less 11 km / l. What caught my attention was his power, even though it is 1.0 it pulls a lot. Very good car for beginners.",0.5383333333333333,0.5316666666666667
"Prós:Motor muito forte para categoria 1.0, carro não parece ser 1.0, sobre lomba sem reduzir, 100/120Kmh você não sente ou escuta motor forçando, li muito antes de comprar e não me arrependo e o melhor: Econômico! Manutenção POUCA e barata! peças fáceis de achar, creio que até na padaria do bairro você encontra hehe.","Very strong engine for category 1.0, car does not seem to be 1.0, on lomba without reducing, 100 / 120Kmh you do not feel or listening engine forcing, read long before you buy and do not regret it and the best: Economical! Maintenance LITTLE and cheap! easy to find parts, I think even in the neighborhood bakery you find hehe.",0.37630952380952376,0.6552380952380952
"Prós:Carro ágil, bom de manobras devido ao seu tamanho, econômico, manutenção baixa, peças baratas, pessoas cuidadosas que mantem as manutenções preventivas dificilmente terão problemas.","Car agile, good maneuvers due to its size, economical, low maintenance, cheap parts, careful people who maintains preventive maintenance will hardly have problems.",0.17291666666666664,0.6458333333333334
"Prós:Manutenção muito barata, facilidade de encontrar peças, seguro barato, carro pequeno, fácil de manobrar, ar condicionado gela bem, é um carro com linhas estéticas agradáveis e fácil de revender com preço bom.","Very cheap maintenance, easy to find parts, cheap insurance, small car, easy to maneuver, air conditioning freezes well, it is a car with pleasant aesthetic lines and easy to resell with good price.",0.42541666666666667,0.7595833333333333
"Prós:Mais potente que os concorrentes, econômico, boa dirigibilidade, peças de reposição baratas e fáceis de encontrar, design externo e do painel agradam, câmbio firme de bons encaixes, seguro barato, resistente, painel completo e de fácil leitura. Tudo ao alcance da mão e com construção inteligente, ótimo e ágil para o dia-dia.","More powerful than competitors, economical, good drivability, cheap and easy to find spare parts, external and panel design pleases, firm exchange of good fittings, cheap, sturdy insurance, complete panel and easy to read. Everything is within easy reach and with intelligent construction, great and agile for the day-day.",0.41250000000000003,0.675
"Prós:consumo acima da média, difícil de deixar na mão. Manutenção barata, fácil de vender.","above-average consumption, hard to leave on hand. Maintenance cheap, easy to sell.",0.18055555555555558,0.6916666666666668
"Prós:Já dei a minha opinião há um tempo atrás e resolvi escrever de novo aqui.. na ocasião meu carro estava com 75 mil km.. e agora esta com 98 mil... o carro é realmente bom para a categoria, o ponto forte é a economia e durabilidade, pois somente agora beirando os 100 mil é que está precisando trocar os amortecedores dianteiros.. continua econômico fazendo na estrada 18 km/l e na cidade 12 com gasolina, com álcool faz 10,5 na cidade e 15 na estrada... não é muito confortável, mas para o dia-a-dia é ótimo. Pneus são baratos, a bateria também nunca foi trocada.","I gave my opinion a while ago and I decided to write again here .. at the time my car was 75 thousand km .. and now it's 98 thousand ... the car is really good for the category, the strong point is the economy and durability, because only now bordering the 100 thousand is that you need to change the front dampers .. continues economic doing on the road 18 km / l in the city 12 with gasoline, with alcohol makes 10.5 in the city and 15 on the road. .. is not very comfortable, but for the day-to-day is great. Tires are cheap, the battery has also never been replaced.",0.33992673992673994,0.6569597069597071
"Prós:Consumo, manutenção barata, seguro barato, ágil na cidade.","Consumption, cheap maintenance, cheap, agile insurance in the city.",0.43333333333333335,0.7166666666666667
"Prós:Carro super economico, o meu sempre fez 13kmL na cidade e 16 na estrada, foi um excelente primeiro carro pra min. Ja trabalhei em empresas com uno e palio mais por final sempre preferi ficar com meu carro mesmo pelo conforto [para a categoria] me dei bem com a posição de dirigir dele tendo eu 1,76 altura, foi um dos melhores 1.0 que ja andei na estrada, apesar de nao ter aquele grande torque na cidade mais na estrada é otimo em retomadas, mecanica confiavel, viajo sempre com ele em trajetos de 600 e 800km sem preocupação","Super economic car, mine always made 13kmL in the city and 16 on the road, it was an excellent first car for min. I already worked in companies with one and pallium but I always preferred to keep my car for comfort [for the category] I got on well with the driving position of him having 1.76 height, was one of the best 1.0 that I already walked in road, despite not having that great torque in the city more on the road is great in pickups, reliable mechanics, I always travel with him in 600 and 800km routes without worry",0.6104166666666666,0.5625
"Prós:Economico, valente e confiavél. Comprei ele com 50.000 km rodados, e até hoje nunca me deixou na mão, já fiz pequenas viagens com ele e tinha um bom desempenho, pra um 1.0 é claro.","Economical, brave and trustworthy. I bought it with 50,000 km, and until today it never left me in the hand, I made small trips with him and performed well, for a 1.0 of course.",0.21250000000000002,0.575
"Prós:Baixo custo de manutenção. Peças originais baratas e de fácil acesso. Econômico. Muito bom em subidas, não deixa a desejar.","Low maintenance cost. Original cheap parts and easy access. Economic. Very good on climbs, not to be missed.",0.3863888888888889,0.593888888888889
"Prós:O carro tem um espaço bom, motor é bom,fácil de achar peças e não são caras, o carro tem um desempenho satisfatório, fácil de revender e nunca me deixou parado na rua.","The car has good space, engine is good, easy to find parts and are not expensive, the car has a satisfactory performance, easy to resell and never left me stopped on the street.",0.41944444444444445,0.5944444444444444
Prós:Valor de compra acessível. Baixo custo das peças. Consumo em estrada.,Affordable purchase value. Low cost of parts. Consumption on the road.,0.0,0.3
"Prós:Consumo bom, principalmente porque o motor do meu é 2010, um carro bem compacto e com um visual bonito.Acho bom sendo 1.0.","Consumption good, mainly because the engine of mine is 2010, a car well compact and with a beautiful look. I think good being 1.0.",0.6041666666666666,0.6333333333333333
"Prós:MUITO ECONOMICO, TEM UM BOM DESEMPENHO PARA UM CARRO 1.0 70CV... FOI UM CARRO QUE FICOU COMIDO DURANTE 10 ANOS. VIAJEI MUITO COM ELE E NUNCA ME DEIXOU NA MÃO... PEÇAS FÁCEIS DE ENCONTRAR E COM CUSTO BAIXO.","VERY ECONOMIC, HAS A GOOD PERFORMANCE FOR A CAR 1.0 70CV ... IT WAS A CAR THAT WAS FOODED FOR 10 YEARS. I TRAVELED TOO MUCH WITH HIM AND NEVER LEFT HIM ... HOW EASY TO FIND AND AT LOW COST.",0.26555555555555554,0.3655555555555556
"Prós:Um carro pra quem quer começar...Excelente retomada, muito forte, econômico que ate surpreende! Um carro básico para o dia a dia com acabamento extremamente simples e de plástico obvio! Mas pelo preço de SEGURO/REVISAO/PEÇAS/REVENDA. Vale a pena.","A car for those who want to start ... Excellent recovery, very strong, economic that even surprises! A basic day-to-day car with an extremely simple finish and obvious plastic! But for the price of INSURANCE / REVISION / PARTS / RESALE. Worth it.",0.3019047619047619,0.4622108843537415
"Prós:·Motor forte pra 1.0 e nada beberrão - o meu faz 12km/l na estrada de terra e 14km/l em rodovias, uso apenas álcool.·Câmbio curto bem dimensionado para o tamonho e propósito do carro [ninguém compra um 1.0 de entrada esperando o desempenho em estrada de um grand touring].·Manutenção acessível e, por ser simples, não atrapalha muito os mecânicos [vivemos numa país de mecânicos QUASE sempre muito desqualificados].·Parece um carro e não uma torradeira ou brinquedo, ao contrário de modelos atuais.","· Strong engine for 1.0 and nothing drunk - mine does 12km / l on the dirt road and 14km / l on highways, I use only alcohol · Short exchange well sized for the purpose and purpose of the car [nobody buys a 1.0 inbound waiting the road performance of a grand touring.] · Affordable maintenance and, because it is simple, it does not get in the way of mechanics [we live in a country of mechanics ALMOST always very disqualified] · It looks like a car and not a toaster or toy, current models.",0.0855218855218855,0.6211640211640211
"Prós:O carro é bonito pra sua categoria, apesar de 1.0 é bem ágil, gostei muito do câmbio, porém suas qualidades param aí.","The car is beautiful for its category, although 1.0 is very agile, I really liked the exchange, but its qualities stop there.",0.7000000000000001,0.9250000000000002
"Prós:Economia não se discute ,por ser 1.0 é bem potente comparado com a concorrência, manutenção barata e peças a pronta entrega em qualquer lugar, embreagem uma pena , a troca de marchas e posição do cambio boas. Se deitar o banco traseiro da pra levar um fogão dentro do celta.","Economy is not discussed, for being 1.0 is quite potent compared to the competition, cheap maintenance and parts the prompt delivery anywhere, clutch a penalty, gearshift and good shift position. If you lie down on the backseat of the stove to take a stove inside the Celtic.",0.3611111111111111,0.5222222222222223
"Prós:Na cidade o carro é muito ágil pelo fato do câmbio ser curto, carro muito ágil para 1.0.","In the city the car is very agile because the exchange is short, very agile car for 1.0.",0.43333333333333335,0.75
"Prós:Econômico, não falta peças, difícil de quebrar e se acontecer é barato, bom porta malas, muito ágil no transito, cabe em qualquer lugar, seguro barato, ótima opção pra primeiro carro.","Economical, not missing parts, difficult to break and if it happens is cheap, good trunk, very agile in transit, fits anywhere, cheap insurance, great option for first car.",0.3444444444444444,0.6675925925925926
"Prós:Estou com o Celta fazem 3 anos e rodei cerca de 40mil km. O motor VHC é excelente, tanto na resposta como no consumo. Moro no RJ e não tinha pretensão de viajar com o carro, mas logo ganhei confiança e fiz 3 viagens [PR, SP e SC]. O porta malas deixou um amigo q tem um Ecosport com inveja rsrsrs.","I've been with Celta for 3 years and rode about 40,000 miles. The HCV motor is excellent in both response and consumption. I live in RJ and did not intend to travel with the car, but soon I gained confidence and made 3 trips [PR, SP and SC]. The trunk left a friend who has an Ecosport with envy rsrsrs.",0.37878787878787873,0.5
"Prós:Carro extremamente econômico não quebra,otimo para o dia dia,o meu celta está fazendo 12 com um litro de álcool,com gasolina não fiz o teste ainda só abasteco com álcool.","Extremely economical car does not break, great for the day day, my Celtic is making 12 with a liter of alcohol, with gasoline I did not test yet only fueled with alcohol.",0.3666666666666667,0.8833333333333333
"Prós:Consumo muito bom [até pq é 1.0], faço 11 a 12 km/l na cidade e 14 a 15 km/l na estrada [sempre gasolina], o desempenho é até bom, pois o carro é muito leve, os mostradores são muito bonitos, tem conta-giros, e a suspensão trabalha muito bem nas ruas brasileiras. Relação das primeiras marchas bem curta, oq dá uma boa agilidade no trânsito. Fácil de estacionar.","Very good fuel consumption [up to pq is 1.0], I make 11 to 12 km / l in the city and 14 to 15 km / l on the road [always petrol], the performance is even good, because the car is very light, the dials are very beautiful, has spigot counters, and the suspension works very well on Brazilian streets. Relation of the first marches very short, what gives a good agility in the traffic. Easy to park.",0.5237037037037038,0.6385185185185186
"Prós:Carro muito fácil de dirigir, ótima visibilidade, manutenção super barata. Econômico, na última vez que medi, ficou 12,8 KM/l na gasolina e 10,5 km/l no etanol, dentro da cidade. Seguro razoavelmente barato. Motor responde bem, graças a relação potência X peso do veículo.","Very easy to drive car, great visibility, super cheap maintenance. Economic, the last time I measured, was 12.8 KM / l in gasoline and 10.5 km / l in ethanol, within the city. Reasonably cheap insurance. Engine responds well, thanks to the power X ratio of the vehicle.",0.36208333333333337,0.5354166666666667
"Prós:Consumo, preço das peças, revenda","Consumption, parts price, resale",0.0,0.0
"Prós:Fácil de dirigir, otimo tamanho para andar nas ruas e estacionar, anda bem, economico, Tenho o carro desde zero, nunca me deu dor de cabeça, nunca quebrou... e olhe que ta com 102.000 km rodados e toma pau viu...","Easy to drive, great size to walk the streets and park, walk well, economical, I have the car from scratch, never gave me a headache, never broke ... and look that ta with 102,000 km wheeled and take pau saw .. .",0.5111111111111112,0.8277777777777778
"Prós:Consumo em torno de 8 km com etanol[urbano] 11 com Gasolina, baixa manutenção, seguro barato, bom para manobrar, carro que não gosta de oficina mecânica, só troco óleo e filtros.","Consumption around 8 km with ethanol [urban] 11 with Gasoline, low maintenance, cheap insurance, good to maneuver, car that does not like mechanic shop, only change oil and filters.",0.22000000000000003,0.52
"Prós:Na minha opinião, é um bom carro, antes desse eu tive um gol g4, gol g3, todos 1.6, MEU DEUS como esses gols davam problema, amortecedor então, o motor era bem forte, mas bebia muito, já no celta o motor é bem esperto pra um 1.0, economico, e axei muito mais macio que o gol, só volto pra VW se for pra um Jetta ou Golf","In my opinion, it is a good car, before that I had a g4 goal, g3 goal, all 1.6, MY GOD as these goals gave problem, damper then the engine was very strong, but I drank too much, already in Celta the engine is well smart for a 1.0, economical, and Axei much softer than the goal, I only go back to VW if it is for a Jetta or Golf",0.2722023809523809,0.5620238095238095
